lat,lon
52.5064053,13.4708241
52.5057891,13.4664854
52.5142282,13.4738877
52.5178402,13.453844
52.534701,13.5513347
52.5150748,13.4730832
52.5071298,13.4687052
52.5143139,13.4741566
52.51544,13.47823
52.51112,13.45649
52.5106703,13.4562816
52.5068542,13.4705343
52.5114664,13.4614418
52.5056004,13.5093292
52.4467396,13.5619607
52.4467396,13.5619607
52.482582,13.440999
52.4679894,13.4667899
52.480369,13.328067
52.5714557,13.3771682
52.5060818,13.4465683
52.4825285,13.4414553
52.489163,13.454004
52.5002164,13.4442933
52.4828687,13.431531
52.4827837,13.4343572
52.4836783,13.4366455
52.5128298,13.4571187
52.5112294,13.4584966
52.5177913,13.461793
52.51261,13.4459401
52.505149,13.4689671
52.5152174,13.4642704
52.5062984,13.469621
52.5150934,13.4633394
52.5136855,13.4691417
52.5050182,13.4695005
52.51779,13.46914
52.5111774,13.4684467
52.5138902,13.4536867
52.5273973,13.4501152
52.5009255,13.4767407
52.5295352,13.4711372
52.4836352,13.4360125
52.5158323,13.4676786
52.5055388,13.4659162
52.50117,13.4942
52.4819584,13.4384805
52.5059599,13.4707981
52.4837798,13.4409183
52.4986907,13.4469041
52.5300585,13.4618868
52.51229,13.49188
52.5057,13.4694756
52.5083593,13.4540765
52.5083871,13.4594334
52.51658,13.46341
52.5057,13.4694756
52.5101637,13.4579655
52.5021488,13.456308
52.5071083,13.4649951
52.5055169,13.4698423
52.5170435,13.4681071
52.5146229,13.4710266
52.5082954,13.4635381
52.506331,13.4706574
52.5029255,13.475119
52.5162356,13.4709629
52.4622473,13.5114355
52.5044892,13.4737778
52.505689,13.4661141
52.4908535,13.4490886
52.5164953,13.4654783
52.5164953,13.4654783
52.517,13.4791
52.50556,13.46624
52.5268708,13.4788869
52.5242443,13.4808569
52.5306116,13.4683903
52.5143835,13.4710446
52.5175725,13.4659179
52.5066037,13.4832995
52.5103904,13.4546097
52.5123772,13.4520901
52.517379,13.4711948
52.4888954,13.4514938
52.5137289,13.455634
52.5235672,13.4894538
52.5232385,13.4893514
52.51385,13.47094
52.5380942,13.4800257
52.4932173,13.4647386
52.4857967,13.4480932
52.5054639,13.515516
52.5071051,13.4707495
52.4937166,13.437194
52.5028938,13.4475149
52.5701981,13.5563824
52.5047766,13.4413584
52.4963143,13.4417678
52.4836964,13.4353852
52.4880158,13.4311094
52.4905223,13.4240121
52.4919269,13.4385614
52.5125572,13.4600895
52.503898,13.469675
52.4676133,13.4422651
52.50101,13.4975325
52.50936,13.4981
52.5102263,13.5012946
52.5088484,13.4973123
52.4789134,13.4445034
52.4473786,13.5921236
52.4787403,13.4380426
52.4793705,13.4444339
52.4794758,13.4418194
52.4931547,13.51865
52.477789,13.4380128
52.4742838,13.4559198
52.4566207,13.5104099
52.5259532,13.5334004
52.47369,13.44982
52.46758,13.48966
52.4642519,13.4884871
52.4622473,13.5114355
52.43741,13.4458
52.4808289,13.4348551
52.4820126,13.4367243
52.4780712,13.4396629
52.4808204,13.4358666
52.4814367,13.4400396
52.4622107,13.4455151
52.5054886,13.514909
52.5386979,13.4817028
52.4813829,13.4397712
52.47834,13.4392299
52.4650578,13.4329988
52.4786859,13.4736363
52.5496705,13.5788109
52.51212,13.49875
52.51212,13.49875
52.5358133,13.4973594
52.5353789,13.4965051
52.5647089,13.5063883
52.51115,13.50295
52.5744333,13.5096387
52.5478056,13.5152958
52.5488341,13.4523108
52.5395352,13.4253634
52.5437054,13.4373362
52.5495906,13.4480779
52.5514222,13.441145
52.5492336,13.4482433
52.5513271,13.4425215
52.5516892,13.4308953
52.5486219,13.450038
52.5487868,13.4519846
52.5382962,13.4868965
52.54974,13.47431
52.5500096,13.4577694
52.5608102,13.4759864
52.5460202,13.4274689
0.0,0.0
52.5523043,13.4666474
52.54449,13.49287
52.5517849,13.4535905
52.5533771,13.4668462
0.0,0.0
52.5123568,13.4901035
52.51227,13.49538
52.50773,13.49729
52.5047959,13.4956628
52.4992997,13.4970133
52.5058931,13.5164012
52.4575605,13.5107787
52.5077516,13.5129324
52.5419093,13.4886916
52.5441437,13.4930443
52.4980974,13.5215323
52.5687681,13.5179729
52.5336547,13.5927353
52.54558,13.5529801
52.5099378,13.5315099
52.5049601,13.5817781
52.46628,13.48962
52.5047576,13.5887929
52.5689697,13.5177375
52.5144321,13.554456
52.5063189,13.5590061
52.4869168,13.5749289
52.4952399,13.6112214
52.5138236,13.6123442
52.5212189,13.5872373
52.4930299,13.5344658
52.487801,13.5606874
52.513485,13.4998029
52.5104806,13.5016633
52.51364,13.5176139
52.4879038,13.5607553
52.5419014,13.6066938
52.5136778,13.5548758
52.5045,13.49737
52.5417051,13.4884386
52.51018,13.51801
52.5169409,13.5274624
52.535268,13.4964195
52.4973,13.52146
52.5192756,13.5265506
52.522086,13.566299
52.4868983,13.5273046
52.5105557,13.5035778
52.5499954,13.5634941
52.4658394,13.487686
52.4616473,13.5183682
52.44607,13.50636
52.4625072,13.5146225
52.4773189,13.4252372
52.4625072,13.5146225
52.46333,13.51338
52.44785,13.5756199
52.4598773,13.5359143
52.4611656,13.5204704
52.4581961,13.5273941
52.4596404,13.5242723
52.4616758,13.5183
52.45644,13.51107
52.4612771,13.5198454
52.5713431,13.3769915
52.4626394,13.5137887
52.4346963,13.5442306
52.4432913,13.5690074
52.4755,13.52199
52.4376551,13.5550491
52.4596769,13.5798535
52.4598801,13.5295863
52.50478,13.56131
52.5501683,13.4639376
52.5483383,13.5040894
52.5535726,13.5228683
52.5074744,13.6123496
52.5660246,13.5031432
52.5562068,13.4676672
52.5470614,13.468399
52.55055,13.46177
52.5607571,13.476445
52.4001963,13.0508557
52.5634585,13.3918786
52.54902,13.50078
52.5649143,13.4131849
52.5652917,13.4049233
52.5440487,13.4399213
52.5548902,13.4372594
52.5629438,13.4090927
52.5609214,13.4288668
52.5538742,13.4457925
52.6359856,13.5082077
52.571545,13.4111006
52.56832,13.42847
52.5686682,13.4113754
52.560133,13.4601772
52.5564381,13.4835309
52.5808682,13.4011342
52.5715706,13.4295003
52.5478252,13.4110001
52.56859,13.39908
52.5691529,13.4034658
52.5688825,13.408378
52.5703768,13.3989411
52.5670852,13.3621322
0.0,0.0
52.5642239,13.393346
52.5686454,13.3745928
52.5701554,13.4040321
52.5701554,13.4040321
52.5652949,13.4010191
52.5704778,13.4106974
52.5713584,13.4095849
52.572613,13.4176862
52.5655476,13.3945742
52.5712832,13.3800805
52.5650734,13.3950062
52.56763,13.36268
52.5867466,13.3682025
52.5633624,13.3655327
52.59339,13.40263
52.5659655,13.4086064
52.5719287,13.416621
52.57293,13.39847
52.5775428,13.3980159
52.5807769,13.4036865
52.5770149,13.3981337
52.58807,13.4278938
52.5802437,13.4010095
52.5639027,13.3915226
52.5836477,13.402577
52.5872594,13.4023144
52.58718,13.40208
52.52453,13.3350303
52.52481,13.33384
52.518285,13.3377447
52.55873,13.33689
52.56276,13.35296
52.5163088,13.3090673
52.5067705,13.3096112
52.5079058,13.3197047
52.5087213,13.3209195
52.5095793,13.2989137
52.5091363,13.3063687
52.5185441,13.3136597
52.5106435,13.2984978
52.5034841,13.3472412
52.5008161,13.3043202
52.5062051,13.3093579
52.5100454,13.3148603
52.5125716,13.2945281
52.5094593,13.2977427
52.5069926,13.3019062
52.5071691,13.3044105
52.50394,13.31658
52.5123632,13.2975856
52.489016,13.3314211
52.5103775,13.3084835
52.5019033,13.3293492
52.5183025,13.287162
52.50167,13.35808
52.509249,13.304609
52.5069491,13.3009206
52.5106593,13.3013469
52.4966426,13.3076681
52.49431,13.33926
52.5166857,13.2858697
52.4894844,13.3169015
52.5066131,13.2968617
52.4959906,13.3086033
52.5635752,13.3266859
52.4983548,13.3262215
52.5191,13.28558
52.4879285,13.3339462
52.49212,13.33339
52.44292,13.29467
52.5698512,13.3125124
52.4877756,13.3179478
52.5192622,13.290649
52.5105126,13.2840698
52.495478,13.3608162
52.5182257,13.2821374
52.5593668,13.3355595
52.529846,13.2289236
52.5104866,13.2842984
52.5262523,13.3351066
52.5273283,13.3278136
52.522148,13.3269694
52.5214501,13.3216876
52.5073337,13.3323673
52.50346,13.34623
52.499729,13.3243961
52.50748,13.31445
52.5192243,13.2904737
52.51587,13.3012189
52.4998187,13.3079088
52.50702,13.30298
52.49778,13.31968
52.501699,13.3132069
52.5054934,13.3026428
52.5008221,13.2963206
52.5065498,13.3054422
52.5080396,13.3081808
52.5870427,13.2810649
52.5178972,13.2807399
52.5100325,13.2780341
52.53701,13.2709599
52.490421,13.314223
52.5024675,13.3368381
52.503131,13.3295639
52.51065,13.32265
52.5037053,13.3245248
52.504083,13.3386575
52.5028433,13.3305914
52.5036738,13.3439492
52.503131,13.3295639
52.5066182,13.3118041
52.5050386,13.3170758
52.5030707,13.3374964
52.5036297,13.3431764
52.5092104,13.2801693
52.5130245,13.2973661
52.512058,13.2976121
52.507105,13.3041501
52.5069119,13.3049117
52.5079268,13.3058488
52.506966,13.3027027
52.5229512,13.2867645
52.5095607,13.2814214
52.5065376,13.2938615
52.4748053,13.2781437
52.5363799,13.2686701
52.4971389,13.2930887
52.5095607,13.2814214
52.5362669,13.2751465
52.5370925,13.2747933
52.536944,13.2682814
52.5070012,13.3096337
52.50634,13.30857
52.4987274,13.2985326
52.4830652,13.3207044
52.500954,13.297555
52.5069321,13.2839402
52.5040208,13.3157489
52.51632,13.30586
52.5106983,13.2835572
52.51012,13.29762
52.512101,13.2941161
52.512101,13.2941161
52.511428,13.297849
52.50276,13.30816
52.5374551,13.2857779
52.51488,13.29107
52.5121506,13.2642691
52.5379566,13.2801483
52.52858,13.19487
52.5367385,13.2068059
52.4989782,13.3121473
52.5216267,13.1975716
52.5484689,13.2492571
52.5357966,13.2049013
52.5076915,13.3059639
52.5058354,13.3057562
52.507955,13.3334761
52.5117653,13.3010352
52.5032005,13.3173424
52.5013377,13.325563
52.5020226,13.3165845
52.509249,13.304609
52.509249,13.304609
52.5031823,13.3194442
52.50593,13.3065
52.5097122,13.3040814
52.50613,13.30988
52.50635,13.3094001
52.509249,13.304609
52.5042318,13.3071309
52.50693,13.30712
52.5120928,13.2975645
52.5119293,13.294877
52.50672,13.31057
52.5012436,13.325671
52.5078027,13.3026033
52.5073473,13.3035926
52.509274,13.304722
52.51952,13.29065
52.5042002,13.3077419
52.5016349,13.3215227
52.51012,13.29762
52.5029236,13.3093234
52.508937,13.3015809
52.517393,13.2940198
52.5069657,13.3058197
52.5069519,13.2993544
52.5011319,13.3184725
52.5058494,13.306501
52.50735,13.29859
52.5033455,13.3054309
52.5075126,13.3071449
52.5131134,13.2910471
52.5070142,13.2963254
52.50633,13.2978499
52.50727,13.29686
52.5065958,13.2969289
52.5069853,13.3001546
52.5062301,13.2997112
52.50384,13.30502
52.5054681,13.2993072
52.5046287,13.2984548
52.51565,13.29139
52.5188929,13.284741
52.509249,13.304609
52.5063196,13.2995776
52.497331,13.3541896
52.50367,13.34239
52.497241,13.3549351
52.4949639,13.3260311
52.5026697,13.3384699
52.4927526,13.3456038
52.5021998,13.3042284
52.5069161,13.3084781
52.4818212,13.3491987
52.4968632,13.2925316
52.4894093,13.3225828
52.4916074,13.3241889
52.5067058,13.3100956
52.5048807,13.3074666
52.5146751,13.2873691
52.4693882,13.3323968
52.4701714,13.3334254
52.4953824,13.3338113
52.499729,13.3243961
52.4977002,13.3547303
52.50501,13.39702
52.49527,13.397167
52.4984679,13.3574834
52.4959368,13.396816
52.5004124,13.3630204
52.4963733,13.3465255
52.4990613,13.3419061
52.4992328,13.3435719
52.490421,13.314223
52.492801,13.3327031
52.5017588,13.3128321
52.4961143,13.3412049
52.4978395,13.3478019
52.4987304,13.3450252
52.4989241,13.3553525
52.4961528,13.3414806
52.4961528,13.3414806
52.4973867,13.349313
52.4987782,13.344104
52.4990266,13.3453486
52.4961224,13.340541
52.4989,13.3419
52.5020153,13.3378236
52.49923,13.3455
52.494985,13.3525307
52.5002836,13.3358858
52.4988567,13.3231234
52.499561,13.3057467
52.5055961,13.338308
52.4999984,13.3399166
52.50048,13.33692
52.5013859,13.3329255
52.49414,13.33752
52.4928059,13.3291696
52.4960978,13.3278272
52.4933981,13.332398
52.5003321,13.3366321
52.4983891,13.3247217
52.4985568,13.3248688
52.4989805,13.3243244
52.5018668,13.3254556
52.4997003,13.3231648
52.4949189,13.3242146
52.4980606,13.3264764
52.49611,13.32754
52.4987687,13.3243087
52.4976405,13.3247382
52.4983,13.31914
52.4971824,13.3198867
52.4984818,13.3182274
52.4979029,13.3189054
52.4929991,13.3323817
52.4969759,13.3134729
52.5009125,13.3053328
52.50031,13.31358
52.4988336,13.3148961
52.49926,13.3075
52.5001908,13.3119169
52.4928103,13.3474262
52.4939386,13.3540524
52.4931327,13.3538677
52.4932629,13.3527297
52.4942687,13.3535825
52.4945096,13.3537009
52.4939376,13.3535379
52.4989812,13.335613
52.496839,13.351307
52.4936537,13.3458766
52.4968006,13.3534786
52.497013,13.3536903
52.4992243,13.3251089
52.5015533,13.3220851
52.50132,13.32439
52.4970885,13.3556649
52.4945335,13.3543232
52.4938837,13.3459186
52.503071,13.3198672
52.4993922,13.3422107
52.5017886,13.3438852
52.4991553,13.3448925
52.500796,13.3417993
52.4937462,13.3535133
52.5026594,13.3223087
52.50185,13.31727
52.49554,13.34315
52.4944427,13.3541255
52.5018668,13.3254556
52.5061234,13.313524
52.4934437,13.3539298
52.5056961,13.3037466
52.5065871,13.3228914
52.5070394,13.3079275
52.5175405,13.2900178
52.5066131,13.2968617
52.5170645,13.2811138
52.510375,13.2921145
52.5181565,13.279698
52.5062585,13.2845797
52.4996181,13.3019201
52.5008161,13.3043202
52.5194855,13.2707187
52.5182471,13.2776001
52.4965,13.32373
52.490421,13.314223
52.5369854,13.2663281
52.4950234,13.3019521
52.4884322,13.3365507
52.4889965,13.2936714
52.4844409,13.3198827
52.4881993,13.354614
52.4810632,13.4374372
52.475005,13.2912598
52.4563322,13.4136245
52.5107781,13.2706202
52.4972417,13.3204219
52.4964077,13.2927926
52.500414,13.3036041
52.5057497,13.3070244
52.5030615,13.3131054
52.504432,13.3177
52.517977,13.2930918
52.5072349,13.3019587
52.536952,13.2863832
52.5056402,13.2979543
52.51092,13.28813
52.5184431,13.2861142
52.5025321,13.3072791
52.5100091,13.2771171
52.5101064,13.2797153
52.4959251,13.3243326
52.5012846,13.3078878
52.4952339,13.2982698
52.5070472,13.3068925
52.52059,13.26479
52.5362669,13.2751465
52.4983,13.31914
52.49641,13.29471
52.4976002,13.2918442
52.4945284,13.3011827
52.4912011,13.3180777
52.5193479,13.2576766
52.4962136,13.2884043
52.509249,13.304609
52.497718,13.3197803
52.5186109,13.2874334
52.4893357,13.3463268
52.471464,13.3382338
52.5157279,13.2959645
52.4962467,13.2858841
52.509249,13.304609
52.5102497,13.2812655
52.5094767,13.3035437
52.509249,13.304609
52.509249,13.304609
52.5043812,13.2989281
52.5064596,13.3063408
52.5050001,13.2992468
52.5062509,13.2941435
52.5027048,13.3140157
52.502297,13.309982
52.5062998,13.3097615
52.51048,13.2821201
52.49963,13.30347
52.4970911,13.2976913
52.5012328,13.3128067
52.4981994,13.29552
52.5067048,13.2836031
52.5067075,13.2835995
52.48671,13.31924
52.5100071,13.2737822
52.5037756,13.29241
52.5069919,13.280154
52.5062464,13.283422
52.4974867,13.2952617
52.4972443,13.2934842
52.493525,13.3215868
52.49151,13.32609
52.4912828,13.3235449
52.49151,13.32609
52.5030615,13.3131054
52.5024148,13.3031388
52.503436,13.3308807
52.4862741,13.3231045
52.5430475,13.2410749
52.5486586,13.2016449
52.5773419,13.3144704
52.5369255,13.2668084
52.53642,13.26546
52.5408332,13.2653559
52.4870688,13.3557138
52.5038338,13.3424981
52.4889816,13.3499362
52.49257,13.33137
52.49144,13.32717
52.4657605,13.329635
52.4788776,13.3330163
52.4514686,13.3364369
52.46349,13.3442201
52.4688954,13.3321003
52.47187,13.32041
52.4878312,13.317812
52.4634362,13.3702493
52.4770969,13.3289417
52.4960978,13.3278272
52.4928059,13.3291696
52.4745809,13.3290007
52.4850892,13.3207525
52.4868955,13.3431969
52.4846857,13.3306472
52.4819884,13.3168705
52.4911346,13.361704
52.4891872,13.3595757
52.4797158,13.3249822
52.4855369,13.3453668
52.4846822,13.3459325
52.4893348,13.3463161
52.4884802,13.3421343
52.4898083,13.3601656
52.488145,13.3544435
52.4867251,13.3232007
52.4878269,13.3215387
52.4873589,13.3263076
52.48617,13.32084
52.4869588,13.3228903
52.4872745,13.3295282
52.481978,13.3224419
52.4822877,13.3182506
52.4902119,13.3488152
52.4881688,13.3377084
52.4881375,13.3406209
52.4898469,13.3564525
52.4874145,13.3493499
52.4897651,13.354391
52.49024,13.35226
52.48631,13.35055
52.49025,13.3529
52.488145,13.3544435
52.4893994,13.3596628
52.4862102,13.3515818
52.487469,13.3549866
52.4867146,13.3550612
52.4878622,13.3575
52.4876472,13.3573262
52.48854,13.353605
52.4898083,13.3601656
52.480226,13.3364532
52.4876201,13.3581271
52.4864318,13.356276
52.4851178,13.353709
52.4956676,13.3243263
52.48694,13.34267
52.4933207,13.2959092
52.4771897,13.2897703
52.47375,13.32221
52.4862601,13.3178044
52.478883,13.3299761
52.478883,13.3299761
52.4782901,13.3279928
52.486684,13.3234169
52.4863367,13.3241868
52.49552,13.32767
52.4705927,13.3294952
52.486964,13.2981046
52.4886243,13.322352
52.4908186,13.349439
52.4786059,13.3206865
52.4725888,13.3148251
52.4707069,13.3202819
52.4812667,13.348797
52.46939,13.3324
52.46666,13.32977
52.471328,13.3341191
52.4849432,13.3529211
52.4702631,13.33442
52.4674725,13.3081963
52.4702631,13.33442
52.4600345,13.3251933
52.4462807,13.2926678
52.4580919,13.3242702
52.4512731,13.3210253
52.4105056,13.2825611
52.47348,13.29919
52.4747213,13.2935142
52.4881248,13.30205
52.45303,13.33822
52.4642618,13.3281392
52.4856979,13.3453815
52.485112,13.3520983
52.4858339,13.3011456
52.4873348,13.3447064
52.4898083,13.3601656
52.4815079,13.3499389
52.4693684,13.330174
52.47068,13.33059
52.47905,13.32822
52.4478976,13.3156132
52.454723,13.327343
52.4496216,13.3168047
52.4467987,13.3063914
52.4909353,13.3315375
52.4887268,13.3495696
52.478793,13.3448626
52.4859588,13.3373058
52.48617,13.32084
52.48586,13.33049
52.4689862,13.3320386
52.4811121,13.3446074
52.4821019,13.3491829
52.4812967,13.3481577
52.4807865,13.3501667
52.4716574,13.337044
52.4790551,13.3440841
52.48109,13.34945
52.4716974,13.3358317
52.43362,13.30652
52.4560752,13.3236057
52.4326758,13.2359577
52.4889219,13.2612051
52.5061514,13.2281171
52.4773301,13.3078838
52.4707069,13.3202819
52.4751339,13.3244724
52.47316,13.31753
52.4733811,13.3212434
52.4671004,13.3077661
52.4783112,13.3301471
52.464329,13.2973991
52.4522048,13.2705518
52.4621418,13.3423758
52.4705068,13.3345441
52.46691,13.3306725
52.4620571,13.3223542
52.4636891,13.3321668
52.460414,13.3233083
52.4611826,13.3248367
52.4632118,13.3272497
52.4873305,13.3586184
52.4704567,13.429202
52.451118,13.3380066
52.48096,13.3599993
52.4566365,13.3195787
52.4603158,13.3244678
52.4562863,13.32389
52.4463232,13.3155582
52.4184148,13.30514
52.4444595,13.2946695
52.47491,13.32799
52.47214,13.3323799
52.462809,13.320093
52.4637978,13.3308964
52.4546838,13.3278993
52.4610188,13.3210966
52.4523809,13.3336162
52.4866161,13.3584148
52.4630424,13.3191612
52.4600525,13.3171005
52.4662196,13.3283264
52.46523,13.3209
52.4664695,13.3279206
52.4665727,13.328289
52.4652889,13.3278349
52.4604189,13.3250492
52.4596176,13.3244247
52.46911,13.34162
52.4653028,13.3277625
52.45795,13.32887
52.47986,13.35219
52.4641058,13.331168
52.45813,13.31847
52.4580461,13.3220777
52.4571351,13.322445
52.4864476,13.3578564
52.460094,13.3234431
52.4872596,13.3583119
52.48114,13.35995
52.4570056,13.3220651
52.4869412,13.3577095
52.460094,13.3234431
52.4653028,13.3277625
52.4616758,13.3257101
52.47622,13.36808
52.45139,13.32995
52.48531,13.37528
52.4584654,13.3844589
52.4587678,13.3840259
52.4838373,13.3617332
52.4674276,13.3419252
52.459695,13.3242131
52.45712,13.3224
52.469193,13.3859576
52.469642,13.3435344
52.4657334,13.3252849
52.4815862,13.3502528
52.4818551,13.3564925
52.4664321,13.327696
52.48018,13.35064
52.4674746,13.3424703
52.46039,13.31749
52.4848945,13.3637925
52.4902085,13.3618233
52.677168,13.584852
52.4625213,13.4163968
52.4556965,13.3765843
52.4554479,13.3759942
52.462519,13.4164026
52.4646622,13.3266775
52.4865523,13.3563353
52.489174,13.3543455
52.4899479,13.3552295
52.4607996,13.3237589
52.4869837,13.3543785
52.4644326,13.3283134
52.4872796,13.3582807
52.4854435,13.3612251
52.4851706,13.361755
52.4855472,13.3617132
52.45557,13.31752
52.4909615,13.3611619
52.4554851,13.3250117
52.4550679,13.3251386
52.4541826,13.3171382
52.48829,13.36983
52.4542489,13.3172938
52.4558131,13.3233491
52.4976949,13.3612724
52.483225,13.3818386
52.497241,13.3549351
52.4917257,13.3866603
52.4400096,13.3426445
52.4714026,13.3850476
52.4652062,13.3853025
52.48019,13.42273
52.4842452,13.3840319
52.4679324,13.3852077
52.4663603,13.3860023
52.468414,13.385091
52.468414,13.385091
52.4688273,13.3851674
52.4684235,13.3848879
52.4724931,13.3852726
52.4593727,13.3635827
52.48845,13.39478
52.4628903,13.3792807
52.488552,13.3928872
52.468414,13.385091
52.4638919,13.3702892
52.4623303,13.3678101
52.4667242,13.3851719
52.4892582,13.3953724
52.4689564,13.3742705
52.484778,13.3830867
52.4947125,13.400871
52.48445,13.4349797
52.4472487,13.3857271
52.46424,13.40051
52.44938,13.33868
52.4557245,13.3820582
52.4623697,13.3263372
52.4656,13.39028
52.465548,13.3902764
52.4696775,13.3713144
52.4561832,13.3212209
52.457979,13.3210808
52.4563046,13.321404
52.4513471,13.3372459
52.4503847,13.3421614
52.4558304,13.3242165
52.4555295,13.3761536
52.45101,13.34088
52.4809014,13.3849119
52.4578247,13.383677
52.4537372,13.3168879
52.4578125,13.3838176
52.44713,13.3423819
52.4568072,13.383688
52.4503457,13.384598
52.4530994,13.3790904
52.44848,13.3848601
52.455587,13.3858907
52.457973,13.3838966
52.4479118,13.3401699
52.4871281,13.422655
52.484234,13.4285195
52.4797,13.41637
52.4796141,13.4417005
52.4835194,13.4401877
52.4716267,13.4459654
52.4786535,13.4254698
52.4770076,13.4248113
52.4711526,13.4516225
52.4758731,13.4234208
52.478039,13.4256495
52.4751,13.42767
52.4646856,13.4428608
52.4783912,13.4201283
52.478411,13.429574
52.47943,13.42512
52.4773775,13.4234684
52.4788998,13.4277988
52.47931,13.42595
52.4755141,13.4267174
52.4817436,13.4213418
52.4775228,13.424609
52.48818,13.4275299
52.4773697,13.4233144
52.4866206,13.424996
52.4836783,13.4366455
52.4767626,13.4205198
52.4773189,13.4252372
52.4810624,13.4284713
52.47931,13.42595
52.4844743,13.4350503
52.4797053,13.4251293
52.4830186,13.4379511
52.4792133,13.4438917
52.4805683,13.435244
52.4811401,13.4264766
52.4771716,13.4250435
52.47696,13.4393647
52.4878886,13.4160823
52.4806655,13.4390046
52.48818,13.4275299
52.478411,13.429574
52.4811401,13.4264766
52.4878,13.43129
52.4848587,13.433093
52.4729829,13.4253155
52.4588027,13.384057
52.4710556,13.4298395
52.46562,13.4260999
52.4744295,13.4404444
52.4712825,13.4407874
52.4703898,13.4300985
52.47395,13.4412016
52.46669,13.4314199
52.466917,13.4319814
52.4701441,13.4368274
52.47151,13.4410208
52.4722,13.4409
52.4722,13.4409
52.46608,13.43248
52.4667652,13.4332981
52.468788,13.4436614
52.4598,13.40335
52.4580167,13.3847687
52.4817128,13.4251885
52.4581619,13.3978173
52.4556799,13.3826179
52.4572377,13.3836551
52.46669,13.43142
52.4695682,13.4385159
52.4701986,13.431756
52.46076,13.43247
52.4704567,13.429202
52.4656287,13.4260864
52.47465,13.43969
52.4564162,13.383586
52.4695221,13.4413532
52.4644024,13.4378733
52.46575,13.43311
52.474597,13.4403735
52.4740697,13.4426273
52.4688285,13.4348611
52.4723803,13.4427572
52.46608,13.43248
52.46066,13.38505
52.4586934,13.3936758
52.4589488,13.4478506
52.4680002,13.4433082
52.4782119,13.4480908
52.477881,13.447645
52.4689356,13.4471892
52.4653452,13.4422607
52.4732641,13.4552762
52.4649296,13.4548917
52.4568707,13.437509
52.4556972,13.4368311
52.4555863,13.437634
54.18712,7.91503
52.4676133,13.4422651
52.4536011,13.4385725
52.4708077,13.4612166
52.4405198,13.38748
52.4652854,13.4328844
52.443129,13.4572975
52.453276,13.4313159
52.47738,13.43544
52.445,13.4547
52.44524,13.45444
52.46122,13.48125
52.4446054,13.4338765
52.4489721,13.4731192
52.4645899,13.4861859
52.437672,13.4476417
52.44524,13.45444
52.4425377,13.4574319
52.4402077,13.4339665
52.4374102,13.4458054
52.4653803,13.4865878
52.4687366,13.4438297
52.44004,13.43427
52.4228699,13.4341771
52.4473759,13.3968057
52.43682,13.44702
52.42606,13.44365
52.4266737,13.4349746
52.4301055,13.4535364
52.4381577,13.3834439
52.4229676,13.4370007
52.4072923,13.4389934
52.44333,13.43475
52.4255539,13.4440564
52.4180585,13.4955299
52.4365662,13.472435
52.4525309,13.5148446
52.44802,13.50775
52.45385,13.51971
52.42139,13.5034988
52.4342997,13.3582528
52.4472368,13.3857973
52.4354199,13.3724873
52.4449997,13.3745323
0.0,0.0
52.4405643,13.3878937
52.4070529,13.4395987
52.4161431,13.4042534
52.3663728,13.4091216
52.4345973,13.3785427
52.4267883,13.3933796
52.4400021,13.3879147
52.43864,13.38317
52.44497,13.3747
52.435279,13.3692745
52.434902,13.3786534
52.4341171,13.433853
52.413375,13.4215026
52.4465008,13.4021818
52.4162002,13.4063989
52.4503457,13.384598
52.4457169,13.379695
52.4457173,13.384207
52.448491,13.3855173
52.4476294,13.3890516
52.4397058,13.3878851
52.4435695,13.386438
52.4447339,13.385665
52.4388571,13.3884991
52.4437536,13.3864489
52.40866,13.3594599
52.4491099,13.3523574
52.4289456,13.3301076
52.4142072,13.400895
52.4489343,13.352887
52.439,13.38813
52.4364801,13.3717427
52.4470569,13.3416131
52.42924,13.3296646
52.4403768,13.3879678
52.4385828,13.3681949
52.4532141,13.2864961
52.4435681,13.3864246
52.4326426,13.3390422
52.42315,13.37094
52.427301,13.3665047
52.4239564,13.3962985
52.4362999,13.3453001
52.3886436,13.3945144
52.4133,13.31393
52.4132659,13.3536639
52.4284409,13.3273004
52.4068955,13.4153063
52.388008,13.4091602
52.410474,13.3817438
52.42403,13.3716099
52.4304355,13.3343018
52.4338015,13.3416956
52.4265646,13.3737674
52.4084406,13.4050362
52.4373894,13.3797021
52.4259349,13.4837092
52.4267883,13.3933796
52.4469644,13.3261385
52.409392,13.3684146
52.4266501,13.4359346
52.4209205,13.4287349
52.4133033,13.401539
52.4166802,13.399484
52.4177205,13.3811124
52.3869574,13.3987937
52.4101768,13.4032116
52.4104838,13.3818036
52.4118,13.49126
52.3916385,13.4020943
52.39812,13.38857
52.4009765,13.4405921
52.4052262,13.4067743
52.435828,13.4346753
52.4153332,13.4052908
52.415351,13.4056787
52.4100676,13.4040984
52.4134901,13.3624845
52.4077096,13.4412501
52.3919066,13.4027084
52.41689,13.33902
52.4077826,13.4409847
0.0,0.0
52.4472285,13.3149396
52.4495443,13.3027598
0.0,0.0
52.442803,13.331854
52.4464773,13.3150234
52.44561,13.31605
52.45101,13.34088
52.4639336,13.3183904
52.452351,13.332396
52.4583011,13.327628
52.4427454,13.2978062
52.4505323,13.3215199
52.4452765,13.2933908
52.4524189,13.3200077
52.445669,13.2948393
52.44554,13.32949
52.443479,13.3153023
52.4578909,13.2881955
